ID,title,category,core_skills,further_skills,letter
89993,IT-Administrator/in,Andere Weiterbildung,"['Anwenderberatung, Anwender-Support (IT)', 'Client-Servertechnik', 'Datenbankadministration, -management, -organisation', 'Informationstechnik, Computertechnik', 'Internet-, Intranettechnik', 'Netzwerkadministration, -management, -organisation', 'Release Management', 'Sicherheitssysteme (IT), Datensicherheit', 'Systembetreuung, Systemadministration, Systemverwaltung']","['Client-Management', 'Cloud Computing', 'Colocation', 'Datenschutz', 'Datenübernahme, Datenaufbereitung', 'EDV-Anwender-Training', 'Hardwareinstallation, Softwareinstallation', 'IT-Organisation', 'Kundenberatung, -betreuung', 'Multimediasysteme, -technik', 'Programmieren', 'Softwaretechnik, Software-Engineering', 'Systemintegration', 'Systemsoftware (Entwicklung, Programmierung, Analyse)']",I
14040,IT-Berater/in,Andere Weiterbildung,"['Anwenderberatung, Anwender-Support (IT)', 'Anwendungstechnik, Anwendungsberatung', 'Informationstechnik, Computertechnik', 'IT-Koordination', 'IT-Organisation', 'Kundenberatung, -betreuung', 'Softwaretechnik, Software-Engineering', 'Systemsoftware (Entwicklung, Programmierung, Analyse)']","['Agiles Projektmanagement', 'Business Intelligence', 'Datenbankadministration, -management, -organisation', 'Datenschutz', 'EDV-Anwender-Training', 'First-Level-Support', 'Gruppen-, Teamleitung', 'Hardwareinstallation, Softwareinstallation', 'Internet-, Intranettechnik', 'Lizenzmanagement', 'Multimediasysteme, -technik', 'Präsentation', 'Programmieren', 'Second-Level-Support', 'Sicherheitssysteme (IT), Datensicherheit', 'Systemintegration', 'Wissensmanagementsysteme']",I
15319,IT-Entwickler/in,Andere Weiterbildung,"['IT-Koordination', 'IT-Organisation', 'Systemarchitektur', 'Systemintegration', 'Systemsoftware (Entwicklung, Programmierung, Analyse)']","['Agiles Projektmanagement', 'Client-Servertechnik', 'Datenbankadministration, -management, -organisation', 'Datenübernahme, Datenaufbereitung', 'Dokumentation (technisch)', 'Gruppen-, Teamleitung', 'Informationstechnik, Computertechnik', 'Informations- und Kommunikationsmanagement', 'Internet-, Intranettechnik', 'IoT-Plattformen', 'Kundenberatung, -betreuung', 'Programmieren', 'Sicherheitssysteme (IT), Datensicherheit', 'Softwaretechnik, Software-Engineering']",I
7804,IT-Fachwirt/in,Kaufmännische Weiterbildung,"['Anwenderberatung, Anwender-Support (IT)', 'Betriebswirtschaftslehre', 'Informationstechnik, Computertechnik', 'IT-Organisation', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Systembetreuung, Systemadministration, Systemverwaltung', 'Wirtschaftsinformatik']","['Controlling', 'Datenbankadministration, -management, -organisation', 'Datenschutz', 'EDV-Anwender-Training', 'Hardwareinstallation, Softwareinstallation', 'Internet-, Intranettechnik', 'IT-Koordination', 'Kundenberatung, -betreuung', 'Netzwerkadministration, -management, -organisation', 'Programmieren', 'Softwaretechnik, Software-Engineering', 'Systemintegration', 'Systemsoftware (Entwicklung, Programmierung, Analyse)']",I
15307,IT-Kundenbetreuer/in,Andere Weiterbildung,"['Anwenderberatung, Anwender-Support (IT)', 'Customer-Relationship-Management (CRM)', 'Datenschutz', 'EDV-Anwender-Training', 'Informationstechnik, Computertechnik', 'Kundenberatung, -betreuung', 'Reklamationsbearbeitung', 'Sicherheitssysteme (IT), Datensicherheit', 'Systembetreuung, Systemadministration, Systemverwaltung']","['Agiles Projektmanagement', 'Anwendungstechnik, Anwendungsberatung', 'Business Intelligence', 'Client-Management', 'Datenbankadministration, -management, -organisation', 'First-Level-Support', 'Internet-, Intranettechnik', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Kundendienst', 'Multimediasysteme, -technik', 'Programmieren', 'Second-Level-Support', 'Systemsoftware (Entwicklung, Programmierung, Analyse)']",I
89988,IT-Lösungsentwickler/in,Andere Weiterbildung,"['Anwenderberatung, Anwender-Support (IT)', 'Dokumentation (technisch)', 'Entwicklung', 'Informationstechnik, Computertechnik', 'Programmieren', 'Sicherheitssysteme (IT), Datensicherheit', 'Softwaretechnik, Software-Engineering', 'Software testen', 'Systemsoftware (Entwicklung, Programmierung, Analyse)']","['Agiles Projektmanagement', 'Datenbankentwicklung', 'Datenschutz', 'Design Patterns', 'EDV-Anwender-Training', 'Internet-, Intranettechnik', 'IoT-Plattformen', 'Kalkulation', 'Kundenberatung, -betreuung', 'Multimedia-Programmierung', 'Multimediasysteme, -technik', 'Systemintegration', 'Treiberprogrammierung', 'Wissensmanagementsysteme']",I
93582,IT-Management (grundständig),Studienfach,,,I
93578,IT-Management (weiterführend),Studienfach,,,I
100508,IT-Manager/in,Tätigkeit nach Studium,"['Angewandte Informatik', 'Anwenderberatung, Anwender-Support (IT)', 'Datenschutz', 'EDV-Anwender-Training', 'Entwicklung', 'Hardwareinstallation, Softwareinstallation', 'Informationstechnik, Computertechnik', 'Internet-, Intranettechnik', 'IT-Koordination', 'IT-Organisation', 'Kalkulation', 'Netzwerkadministration, -management, -organisation', 'Personalplanung', 'Programmieren', 'Projektmanagement', 'Sicherheitssysteme (IT), Datensicherheit', 'Softwaretechnik, Software-Engineering', 'Systembetreuung, Systemadministration, Systemverwaltung', 'Systemsoftware (Entwicklung, Programmierung, Analyse)']","['Agiles Projektmanagement', 'Arbeitsvorbereitung', 'Computermathematik', 'Datenbankadministration, -management, -organisation', 'Datenübernahme, Datenaufbereitung', 'Elektronik', 'Forschung', 'Grafische Datenverarbeitung', 'Lizenzmanagement', 'Logik', 'Personalentwicklung', 'Qualitätsmanagement', 'Release Management', 'Theoretische Informatik']",I
15323,IT-Ökonom/in,Andere Weiterbildung,"['Akquisition', 'Betriebswirtschaftslehre', 'Controlling', 'Informationstechnik, Computertechnik', 'IT-Koordination', 'IT-Organisation', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Marketing', 'Personalwesen']","['Agiles Projektmanagement', 'Datenbankadministration, -management, -organisation', 'E-Commerce, E-Business', 'Gruppen-, Teamleitung', 'Handelsrecht', 'Internet-, Intranettechnik', 'Logistik', 'Netzwerkadministration, -management, -organisation', 'Programmieren', 'Sicherheitssysteme (IT), Datensicherheit', 'Softwaretechnik, Software-Engineering', 'Systembetreuung, Systemadministration, Systemverwaltung', 'Systemsoftware (Entwicklung, Programmierung, Analyse)', 'Vertrieb']",I
15303,IT-Projektkoordinator/in,Andere Weiterbildung,"['Gruppen-, Teamleitung', 'Informationstechnik, Computertechnik', 'IT-Koordination', 'Projektmanagement']","['Agiles Projektmanagement', 'Controlling', 'Datenschutz', 'Internet-, Intranettechnik', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Multimediasysteme, -technik', 'Personalplanung', 'Programmieren', 'Qualitätsmanagement', 'Release Management', 'Sicherheitssysteme (IT), Datensicherheit', 'Softwaretechnik, Software-Engineering']",I
15321,IT-Projektleiter/in,Andere Weiterbildung,"['Agiles Projektmanagement', 'Design Thinking', 'Informationstechnik, Computertechnik', 'IT-Koordination', 'IT-Organisation', 'Kundenberatung, -betreuung', 'Personalplanung', 'Projektmanagement', 'Projektmanagement nach IPMA (GPM)', 'Projektmanagement nach PMI', 'Projektmanagement nach PRINCE2', 'Projektmanagement- und Entwicklungsmethode Scrum', 'Qualitätsprüfung, Qualitätssicherung', 'Sicherheitssysteme (IT), Datensicherheit', 'Systembetreuung, Systemadministration, Systemverwaltung']","['Business Intelligence', 'Controlling', 'Datenbankentwicklung', 'Gruppen-, Teamleitung', 'Internet-, Intranettechnik', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Multimediasysteme, -technik', 'Programmieren', 'Qualitätsmanagement', 'Release Management', 'Softwaretechnik, Software-Engineering', 'Systemsoftware (Entwicklung, Programmierung, Analyse)', 'Wissensmanagementsysteme']",I
15301,IT-Qualitätssicherungskoordinator/in,Andere Weiterbildung,"['Informationstechnik, Computertechnik', 'IT-Koordination', 'Prüfverfahren', 'Qualitätsprüfung, Qualitätssicherung', 'Sicherheitssysteme (IT), Datensicherheit']","['Agiles Projektmanagement', 'Datenschutz', 'Dokumentation (technisch)', 'Internet-, Intranettechnik', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Multimediasysteme, -technik', 'Programmieren', 'Qualitätsaudit', 'Qualitätsmanagement', 'Softwaretechnik, Software-Engineering', 'Systemsoftware (Entwicklung, Programmierung, Analyse)']",I
94276,IT-Sicherheit (grundständig),Studienfach,,,I
93775,IT-Sicherheit (weiterführend),Studienfach,,,I
15299,IT-Sicherheitskoordinator/in,Andere Weiterbildung,"['Datenschutz', 'Firewallsysteme', 'Informationstechnik, Computertechnik', 'Internet-, Intranettechnik', 'IT-Koordination', 'Kundenberatung, -betreuung', 'Risikomanagement, Risikocontrolling', 'Sicherheitssysteme (IT), Datensicherheit']","['Agiles Projektmanagement', 'Consent-Management-Plattformen', 'Datenübernahme, Datenaufbereitung', 'Dokumentation (technisch)', 'Entwicklung', 'IT-Forensik', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Projektmanagement', 'Revision', 'Security Automation', 'Systemintegration', 'Systemsoftware (Entwicklung, Programmierung, Analyse)']",I
15300,IT-Sicherheitskoordinator/in,Tätigkeit nach Weiterbildung,"['Datenschutz', 'Firewallsysteme', 'Informationstechnik, Computertechnik', 'Internet-, Intranettechnik', 'IT-Koordination', 'Kundenberatung, -betreuung', 'Risikomanagement, Risikocontrolling', 'Sicherheitssysteme (IT), Datensicherheit']","['Agiles Projektmanagement', 'Consent-Management-Plattformen', 'Datenübernahme, Datenaufbereitung', 'Dokumentation (technisch)', 'Entwicklung', 'IT-Forensik', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Projektmanagement', 'Revision', 'Security Automation', 'Systemintegration', 'Systemsoftware (Entwicklung, Programmierung, Analyse)']",I
2927,IT-System-Elektroniker/in,Duale Ausbildung,"['Datennetzinstallation', 'Elektronik', 'Hardwareinstallation, Softwareinstallation', 'Informationstechnik, Computertechnik', 'Mikrocomputer-, Mikroprozessortechnik', 'Nachrichtentechnik, Kommunikationstechnik', 'Sicherheitssysteme (IT), Datensicherheit']","['Anwenderberatung, Anwender-Support (IT)', 'Arbeitsvorbereitung', 'Datenschutz', 'Demontage (IT-Systeme)', 'Elektrotechnik', 'Internet-, Intranettechnik', 'IT-Koordination', 'IT-Organisation', 'Kundenberatung, -betreuung', 'Programmieren', 'Qualitätsprüfung, Qualitätssicherung', 'Systemintegration', 'Urheberrecht', 'Wartung, Reparatur, Instandhaltung']",I
2909,IT-System-Elektroniker/in (Computersysteme),Berufliche Einsatzmöglichkeit,"['Datennetzinstallation', 'Elektronik', 'Hardwareinstallation, Softwareinstallation', 'Informationstechnik, Computertechnik', 'Mikrocomputer-, Mikroprozessortechnik', 'PC-Technik']","['Anwenderberatung, Anwender-Support (IT)', 'Arbeitsvorbereitung', 'Elektrotechnik', 'Internet-, Intranettechnik', 'Kundenberatung, -betreuung', 'Kundendienst', 'Programmieren', 'Qualitätsprüfung, Qualitätssicherung', 'Softwaretechnik, Software-Engineering', 'Störungssuche', 'Systemintegration', 'Treiberprogrammierung', 'Wartung, Reparatur, Instandhaltung']",I
2919,IT-System-Elektroniker/in (Endgeräte),Berufliche Einsatzmöglichkeit,"['Datennetzinstallation', 'Elektronik', 'Hardwareinstallation, Softwareinstallation', 'Informationstechnik, Computertechnik', 'Nachrichtentechnik, Kommunikationstechnik']","['Anwenderberatung, Anwender-Support (IT)', 'Arbeitsvorbereitung', 'Elektrotechnik', 'Internet-, Intranettechnik', 'Kundenberatung, -betreuung', 'Kundendienst', 'Mikrocomputer-, Mikroprozessortechnik', 'Mobilfunkgeräte, -technik', 'PC-Technik', 'Programmieren', 'Qualitätsprüfung, Qualitätssicherung', 'Treiberprogrammierung', 'Wartung, Reparatur, Instandhaltung']",I
2917,IT-System-Elektroniker/in (Festnetze),Berufliche Einsatzmöglichkeit,"['Datennetzinstallation', 'Elektronik', 'Fernsprechstellenbau', 'Kabel- und Leitungstechnik', 'Kundenberatung, -betreuung', 'Nachrichtentechnik, Kommunikationstechnik', 'Störungssuche']","['Arbeitsvorbereitung', 'Datenfernübertragung (DFÜ)', 'Datenschutz', 'Digitaltechnik', 'Elektroinstallation', 'Elektrotechnik', 'Glasfasertechnik', 'Hardwareinstallation, Softwareinstallation', 'Informationstechnik, Computertechnik', 'Internet-, Intranettechnik', 'Kundendienst', 'Mikrocomputer-, Mikroprozessortechnik', 'Programmieren', 'Qualitätsprüfung, Qualitätssicherung', 'Treiberprogrammierung', 'Wartung, Reparatur, Instandhaltung']",I
2918,IT-System-Elektroniker/in (Funknetze),Berufliche Einsatzmöglichkeit,"['Elektronik', 'Funktechnik', 'Hardwareinstallation, Softwareinstallation', 'Kundenberatung, -betreuung', 'Mobilfunkgeräte, -technik', 'Nachrichtentechnik, Kommunikationstechnik', 'Störungssuche']","['Anwenderberatung, Anwender-Support (IT)', 'Arbeitsvorbereitung', 'Datenschutz', 'Digitaltechnik', 'Elektrotechnik', 'Funknavigationsgeräte', 'Funkpeilungs-, Ortungsgeräte', 'GPS Global Positioning System', 'Informationstechnik, Computertechnik', 'Internet-, Intranettechnik', 'Kundendienst', 'Mikrocomputer-, Mikroprozessortechnik', 'Netzstandardisierung (Telekommunikation, Mobilfunk)', 'Programmieren', 'Qualitätsprüfung, Qualitätssicherung', 'Treiberprogrammierung', 'Wartung, Reparatur, Instandhaltung']",I
2920,IT-System-Elektroniker/in (Sicherheitssysteme),Berufliche Einsatzmöglichkeit,"['Alarmanlagen', 'Anwenderberatung, Anwender-Support (IT)', 'Datennetzinstallation', 'Elektronik', 'Firewallsysteme', 'Hardwareinstallation, Softwareinstallation', 'Informationstechnik, Computertechnik', 'Kundenberatung, -betreuung', 'Sicherheitssysteme (IT), Datensicherheit', 'Sicherheitstechnik']","['Arbeitsvorbereitung', 'Datenübernahme, Datenaufbereitung', 'Elektroinstallation', 'Elektrotechnik', 'Internet-, Intranettechnik', 'Kundendienst', 'Mikrocomputer-, Mikroprozessortechnik', 'Nachrichtentechnik, Kommunikationstechnik', 'Programmieren', 'Qualitätsprüfung, Qualitätssicherung', 'Softwaretechnik, Software-Engineering', 'Treiberprogrammierung', 'Wartung, Reparatur, Instandhaltung']",I
89989,IT-Tester/in,Andere Weiterbildung,"['IT-Koordination', 'Prüfverfahren', 'Qualitätsmanagement', 'Software testen']","['Datenbankadministration, -management, -organisation', 'Datenschutz', 'Datenübernahme, Datenaufbereitung', 'Internet-, Intranettechnik', 'Kundenberatung, -betreuung', 'Multimediasysteme, -technik', 'Programmieren', 'Projektmanagement', 'Qualitätsprüfung, Qualitätssicherung', 'Sicherheitssysteme (IT), Datensicherheit', 'Softwaretechnik, Software-Engineering', 'Systemarchitektur', 'Systemintegration', 'Systemsoftware (Entwicklung, Programmierung, Analyse)']",I
15295,IT-Trainer/in,Andere Weiterbildung,"['Anwenderberatung, Anwender-Support (IT)', 'Aus- und Fortbildung', 'CBT, WBT (Computer/Web Based Training)', 'Didaktik', 'EDV-Anwender-Training', 'E-Learning, Teleteaching', 'Informationstechnik, Computertechnik', 'Kundenberatung, -betreuung', 'Lernzielkontrolle', 'Methodik', 'Unterricht, Schulung (außerschulischer Bereich)']","['Autorensysteme (Macromedia Director, Toolbook u.a.)', 'Bildungsmanagement, -planung', 'Blended Learning', 'Datenbankadministration, -management, -organisation', 'Datenschutz', 'Datenübernahme, Datenaufbereitung', 'Internet-, Intranettechnik', 'Jugend- und Erwachsenenbildung', 'Kalkulation', 'Multimediasysteme, -technik', 'Nachrichtentechnik, Kommunikationstechnik', 'Präsentation', 'Programmieren', 'Recherche, Informationsbeschaffung', 'Sicherheitssysteme (IT), Datensicherheit', 'Softwaretechnik, Software-Engineering']",I
15305,IT-Vertriebsbeauftragte/r,Andere Weiterbildung,"['Akquisition', 'Computer, DV-Produkte', 'Informationstechnik, Computertechnik', 'Kalkulation', 'Kundenberatung, -betreuung', 'Verkaufsförderung', 'Vertrieb']","['Datenschutz', 'E-Commerce, E-Business', 'Finanzierung', 'Haftungs-, Gewährleistungsrecht', 'Handelsrecht', 'Hardwareinstallation, Softwareinstallation', 'Internet-, Intranettechnik', 'Marketing', 'Multimediasysteme, -technik', 'Präsentation', 'Pre-Sales-Service', 'Sicherheitssysteme (IT), Datensicherheit', 'Systemarchitektur', 'Verkauf', 'Vertragsrecht', 'Werbung']",I
58745,Japanologe/Japanologin,Tätigkeit nach Studium,"['Fachpublikationen erstellen', 'Forschung', 'Japanisch', 'Japanologie', 'Linguistik, Phonetik', 'Literaturwissenschaften', 'Sprachwissenschaft']","['Dolmetschen, Übersetzen', 'Interkulturelle Kommunikation', 'Kulturgeografie', 'Kulturgeschichte', 'Lehrtätigkeit (Hochschule)', 'Lektorat', 'Lexikografie', 'Literaturübersetzung', 'Publizistik, Journalistik', 'Recherche, Informationsbeschaffung', 'Redaktion', 'Unterricht, Schulung (außerschulischer Bereich)']",J
93618,Japanologie (grundständig),Studienfach,,,J
93703,Japanologie (weiterführend),Studienfach,,,J
94091,"Jazz, Popularmusik (grundständig)",Studienfach,,,J
93620,"Jazz, Popularmusik (weiterführend)",Studienfach,,,J
59113,Journalist/in,Sonstige Ausbildung,"['Lektorat', 'Publizistik, Journalistik', 'Recherche, Informationsbeschaffung', 'Redaktion']","['Bildberichte', 'Datenjournalismus', 'Digitales Storytelling', 'Kommentar', 'Kritik', 'Layout', 'Medienwissenschaften', 'Mobiler Journalismus', 'Moderation', 'Multimediasysteme, -technik', 'Öffentlichkeitsarbeit, Public Relations', 'Online-Redaktion', 'Presserecht', 'Reportage', 'Social-Media-Kommunikation', 'Urheberrecht', 'Verwertungsrechte, Lizenzen beschaffen und verwalten']",J
8293,Journalist/in,Tätigkeit nach Studium,"['Lektorat', 'Publizistik, Journalistik', 'Recherche, Informationsbeschaffung', 'Redaktion']","['Bildberichte', 'Datenjournalismus', 'Digitales Storytelling', 'Kommentar', 'Kritik', 'Layout', 'Medienwissenschaften', 'Mobiler Journalismus', 'Moderation', 'Multimediasysteme, -technik', 'Öffentlichkeitsarbeit, Public Relations', 'Online-Redaktion', 'Presserecht', 'Reportage', 'Social-Media-Kommunikation', 'Urheberrecht', 'Verwertungsrechte, Lizenzen beschaffen und verwalten']",J
94159,Journalistik (grundständig),Studienfach,,,J
94267,Journalistik (weiterführend),Studienfach,,,J
58746,Judaist/in,Tätigkeit nach Studium,"['Fachpublikationen erstellen', 'Forschung', 'Hebräisch', 'Judaistik', 'Linguistik, Phonetik', 'Literaturwissenschaften', 'Sprachwissenschaft']","['Dolmetschen, Übersetzen', 'Kulturgeografie', 'Kulturgeschichte', 'Lehrtätigkeit (Hochschule)', 'Lektorat', 'Lexikografie', 'Literaturübersetzung', 'Publizistik, Journalistik', 'Recherche, Informationsbeschaffung', 'Redaktion', 'Unterricht, Schulung (außerschulischer Bereich)']",J
94282,"Jüdische Studien, Judaistik (grundständig)",Studienfach,,,J
94133,"Jüdische Studien, Judaistik (weiterführend)",Studienfach,,,J
9047,Jugendberater/in,Berufliche Einsatzmöglichkeit,"['Entwicklungspsychologie', 'Offene Jugendarbeit', 'Sozialarbeit', 'Sozialpädagogik']","['Berichtswesen, Information', 'Ehe-, Familien-, Lebensberatung', 'Elternarbeit', 'Genderkompetenz', 'Jugendarbeit, -pflege', 'Jugendgefährdetenarbeit', 'Jugendkriminalität', 'Jugendstrafrecht', 'Kinder- und Jugendlichentherapie', 'Kundenberatung, -betreuung', 'Migrantenarbeit', 'Netzwerkarbeit (Soziale Arbeit)', 'Pädagogische Psychologie, Schulpsychologie', 'Schulsozialarbeit', 'Sozialrecht', 'Suchtberatung', 'Supervision']",J
9094,Jugendheimleiter/in,Berufliche Einsatzmöglichkeit,"['Aufsicht, Leitung', 'Einkauf, Beschaffung', 'Finanzplanung', 'Hauswirtschaft', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Personalwesen', 'Sozialmanagement', 'Sozialpädagogik', 'Sozialrecht']","['Abrechnung', 'Berichtswesen, Information', 'Betriebswirtschaftslehre', 'Buchführung, Buchhaltung', 'Controlling', 'Deeskalationstechniken', 'Elternarbeit', 'Erholungsfürsorge, -heime', 'Freizeitgestaltung', 'Gemeinschaftsverpflegung', 'Haushalts-, Ernährungstechnik', 'Heimerziehung', 'Jugendarbeit, -pflege', 'Lebensmittelhygiene', 'Netzwerkarbeit (Soziale Arbeit)', 'Öffentlichkeitsarbeit, Public Relations', 'Qualitätsmanagement', 'Vorratshaltung']",J
